,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever/DerogPubRec,NumTrades90Ever/DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq/PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank/NatlTradesWHighUtilization,PercentTradesWBalance
3565,63,59,16,34,3,1,1,100,-7,7,8,4,0,0,0,0,0,68,-8,3,-8,-8,100
3566,61,178,1,45,48,0,0,100,-7,7,8,49,8,20,0,2,2,32,-8,11,3,4,52
3567,68,220,3,87,13,2,1,75,36,6,2,16,1,75,-7,4,4,0,62,0,2,-8,40
3568,87,216,8,87,16,0,0,100,-7,7,8,16,1,19,2,1,1,2,-8,1,-8,0,25
3569,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3570,77,194,17,75,18,1,1,95,29,6,2,19,0,53,0,2,2,4,47,1,2,0,60
3571,73,74,3,50,15,0,0,89,14,6,6,3,3,28,1,1,1,10,-8,2,1,0,38
3572,73,198,6,66,22,1,0,96,30,6,5,23,4,43,0,0,0,18,55,8,2,1,83
3573,89,199,11,81,15,0,0,100,-7,7,8,15,2,40,-8,0,0,6,-8,3,1,0,57
3574,86,176,7,75,19,0,0,100,-7,7,8,19,1,26,24,0,0,11,58,2,1,0,60
3575,71,142,10,65,22,0,0,100,-7,7,8,23,1,45,4,1,1,55,71,5,3,1,89
3576,59,153,18,89,31,2,0,79,0,4,5,38,0,24,-7,0,0,61,23,9,2,2,79
3577,75,367,1,118,57,0,0,95,28,6,6,58,3,24,-8,0,0,5,44,4,4,0,41
3578,68,103,17,49,19,1,1,90,5,6,2,20,0,35,9,0,0,13,-8,1,2,0,50
3579,64,199,4,70,32,2,1,91,7,4,2,34,3,53,11,0,0,54,100,1,3,1,57
3580,52,195,3,66,20,2,2,75,1,4,2,24,7,29,8,0,0,88,65,6,3,3,90
3581,61,261,7,95,28,0,0,89,7,4,6,28,1,39,0,1,1,67,68,10,3,3,93
3582,67,117,1,46,10,0,0,92,13,6,6,12,2,42,-7,1,1,60,55,3,2,2,71
3583,63,186,3,69,24,2,2,73,13,5,2,30,2,50,0,3,3,8,76,2,3,1,63
3584,45,56,10,35,4,3,3,75,2,0,6,4,1,25,-7,4,4,68,69,1,1,0,50
3585,83,210,3,74,24,0,0,100,-7,7,8,24,3,29,0,3,3,11,87,2,2,0,40
3586,65,146,7,58,29,1,1,97,-8,6,6,33,1,39,-7,5,5,7,88,1,2,0,33
3587,64,104,3,61,38,0,0,100,-7,7,8,38,1,29,-8,0,0,74,98,10,4,6,88
3588,88,324,18,126,17,0,0,100,-7,7,8,17,0,6,-7,0,0,4,-8,5,1,1,75
3589,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3590,67,43,1,21,9,0,0,100,-7,7,8,11,3,9,0,2,2,52,-8,6,-8,1,86
3591,82,356,4,85,34,0,0,100,-7,7,8,34,3,21,0,1,1,2,-8,5,1,0,35
3592,87,390,4,117,25,0,0,100,-7,7,8,26,2,42,0,4,4,3,-8,3,1,0,44
3593,64,345,3,109,31,2,1,92,59,6,2,36,3,42,0,3,3,51,78,6,1,3,64
3594,83,327,1,76,32,0,0,100,-7,7,8,26,2,18,2,1,1,14,83,1,2,0,50
3595,68,328,19,116,21,5,5,95,34,6,6,23,0,70,1,4,4,1,-8,3,5,0,73
3596,71,216,27,70,16,0,0,94,20,6,6,17,0,13,7,0,0,75,-8,2,1,1,60
3597,79,289,7,81,19,0,0,100,-7,7,8,20,1,32,5,0,0,67,55,2,1,1,50
3598,82,197,11,70,24,0,0,100,-7,7,8,29,1,66,0,0,0,64,81,2,3,0,83
3599,75,159,8,71,12,0,0,83,18,6,6,12,1,42,0,1,1,0,100,0,2,-8,67
3600,73,190,19,68,37,0,0,100,-7,7,8,41,0,7,0,0,0,41,-8,14,1,7,63
3601,63,45,5,28,16,0,0,100,-7,7,8,16,2,19,0,10,10,47,-8,6,-8,2,75
3602,79,187,2,64,24,0,0,92,39,6,6,63,2,32,1,6,5,7,-8,3,1,0,40
3603,80,138,44,97,26,0,0,100,-7,7,8,34,0,62,6,0,0,8,-8,1,1,0,33
3604,36,110,6,35,9,1,1,50,0,4,3,12,2,75,0,1,1,85,85,1,3,-8,100
3605,57,47,4,21,5,0,0,80,32,6,6,5,1,60,-7,3,3,97,84,2,3,1,100
3606,71,95,1,43,33,0,0,100,-7,7,8,41,4,17,0,4,4,17,89,7,3,1,53
3607,58,211,5,54,39,0,0,95,2,4,6,39,4,23,0,1,1,25,43,5,3,3,47
3608,84,169,21,57,15,0,0,100,-7,7,8,15,0,33,0,1,1,11,-8,3,1,0,57
3609,84,195,10,75,29,0,0,100,-7,7,8,30,1,7,0,1,1,5,96,2,2,0,36
3610,56,6,4,5,2,0,0,100,-7,7,8,2,2,50,0,11,11,135,-8,1,1,1,100
3611,63,97,5,53,17,0,0,88,18,6,6,18,2,18,0,4,4,65,79,3,1,1,44
3612,84,166,20,65,24,0,0,100,-7,7,8,24,0,42,19,0,0,2,52,2,6,0,62
3613,87,253,0,92,13,0,0,93,58,6,6,15,2,33,0,0,0,0,-8,0,1,0,20
3614,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3615,83,-8,7,84,14,0,0,100,-7,7,8,0,1,14,0,1,1,27,-8,3,1,0,57
3616,77,327,2,80,39,0,0,100,-7,7,8,65,5,27,-7,1,1,5,91,5,5,2,42
3617,59,192,5,99,18,5,3,81,4,3,2,26,1,19,-7,1,1,40,-8,3,1,0,57
3618,89,179,5,77,22,0,0,100,-7,7,8,22,1,41,-7,0,0,1,95,1,3,0,80
3619,75,247,1,80,28,0,0,87,17,6,6,46,2,23,-7,2,2,8,97,4,2,1,40
3620,81,119,10,55,7,0,0,100,-7,7,8,7,1,57,0,3,2,0,90,0,2,0,67
3621,81,291,42,135,6,0,0,67,77,5,6,6,0,50,0,0,0,17,-8,2,-8,0,67
3622,59,278,1,135,32,2,2,71,4,0,2,34,2,15,0,1,1,3,58,8,2,0,52
3623,79,190,10,92,20,1,0,91,6,4,5,22,2,36,0,1,1,7,39,7,6,0,87
3624,89,324,10,95,18,0,0,100,-7,7,8,18,1,17,14,0,0,2,78,3,2,0,83
3625,79,141,16,111,21,0,0,100,-7,7,8,14,0,33,0,2,2,14,79,4,2,1,78
3626,73,333,1,102,25,0,0,96,16,6,6,27,4,26,0,5,5,37,3,3,3,-8,67
3627,55,336,5,111,17,2,1,74,1,0,2,20,2,32,-7,0,0,39,-8,5,2,0,88
3628,63,27,3,14,8,0,0,100,-7,7,8,8,3,50,0,1,1,79,95,3,2,1,83
3629,74,213,4,62,28,0,0,100,-7,7,8,28,1,18,0,0,0,37,-8,5,1,0,60
3630,79,196,4,65,10,0,0,100,-7,7,8,67,1,55,10,0,0,-8,50,1,2,-8,100
3631,82,295,16,108,18,0,0,100,-7,7,8,18,0,39,0,0,0,36,47,2,2,1,40
3632,68,221,7,89,19,4,0,83,53,6,5,23,1,39,0,0,0,70,100,2,2,2,40
3633,69,192,2,87,14,0,0,94,1,4,6,17,1,53,0,1,1,53,115,2,1,1,60
3634,81,320,0,92,56,0,0,100,-7,7,8,61,5,16,1,4,4,4,56,9,3,1,41
3635,77,257,11,103,21,0,0,100,-7,7,8,21,2,45,2,1,1,20,71,2,2,1,56
3636,84,85,4,42,5,0,0,100,-7,7,8,5,1,40,0,0,0,0,-8,0,2,0,50
3637,59,243,11,79,38,1,1,76,7,4,6,43,1,50,0,1,1,63,78,7,4,4,86
3638,68,-8,3,80,32,0,0,97,21,6,6,0,4,16,1,2,2,32,-8,11,1,2,87
3639,84,144,16,73,15,0,0,100,-7,7,8,16,0,0,3,1,1,5,-8,2,-8,0,29
3640,88,330,2,93,18,0,0,100,-7,7,8,19,1,32,0,1,1,3,99,6,1,0,64
3641,77,287,3,109,10,2,2,83,32,6,3,12,3,17,0,2,2,33,-8,2,1,1,43
3642,75,141,2,83,16,0,0,94,32,6,6,18,1,39,1,2,2,36,53,3,3,1,54
3643,87,130,12,46,26,0,0,100,-7,7,8,26,0,12,0,0,0,4,-8,2,-8,0,40
3644,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3645,84,419,4,90,47,0,0,98,72,6,6,51,6,22,5,1,1,5,82,4,2,0,38
3646,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3647,89,346,46,130,11,0,0,100,-7,7,8,26,0,9,-7,1,1,2,-8,3,-8,0,50
3648,77,324,7,85,26,0,0,100,-7,7,8,26,3,38,0,0,0,16,65,4,4,0,59
3649,75,241,3,104,35,0,0,100,-7,7,8,36,1,31,-8,0,0,29,84,3,3,1,44
3650,68,82,6,25,5,0,0,100,-7,7,8,5,3,0,1,1,1,88,-8,3,-8,1,100
3651,87,194,39,88,8,0,0,100,-7,7,8,9,0,56,-7,0,0,7,-8,2,1,0,75
3652,80,198,19,94,16,0,0,100,-7,7,8,16,0,25,0,0,0,25,-8,3,1,2,40
3653,60,296,8,87,33,5,2,79,1,0,2,41,1,20,1,1,1,41,17,4,3,3,54
3654,67,168,2,39,17,2,2,82,17,6,2,22,3,18,0,4,4,1,-8,6,1,0,50
3655,65,203,8,93,16,2,2,94,21,6,6,22,2,69,-7,1,1,98,93,3,9,2,100
3656,74,90,3,42,15,0,0,93,42,6,6,33,2,40,2,2,2,28,99,4,2,0,78
3657,80,391,3,105,14,0,0,100,-7,7,8,14,1,21,0,1,1,68,83,3,2,2,71
3658,72,192,11,75,13,1,0,88,6,3,5,18,1,56,3,2,2,0,-8,0,2,0,40
3659,77,242,15,97,23,0,0,100,-7,7,8,23,0,4,0,0,0,44,-8,5,1,2,50
3660,82,317,28,133,15,0,0,100,-7,6,8,15,0,47,0,1,1,19,5,1,2,0,50
3661,67,204,4,80,19,1,1,95,65,6,2,23,6,39,0,0,0,3,67,1,3,0,40
3662,54,203,4,78,47,5,5,90,6,0,2,49,2,76,0,3,3,56,90,5,14,0,86
3663,91,473,18,161,20,0,0,100,-7,7,8,21,0,33,0,0,0,3,-8,3,-8,0,38
3664,65,144,13,84,9,0,0,73,54,6,6,11,0,18,0,0,0,78,-8,7,1,2,89
3665,82,203,2,79,30,0,0,100,-7,6,7,50,2,29,22,0,0,28,70,4,2,1,39
3666,62,163,11,53,22,0,0,87,23,6,6,23,1,39,0,0,0,68,92,6,2,3,89
3667,73,193,14,90,11,1,1,100,-7,0,8,11,0,27,-7,0,0,1,-8,2,1,0,75
3668,66,182,5,98,10,1,1,100,-7,0,8,12,1,45,0,0,0,12,80,1,2,0,60
3669,65,115,11,43,19,0,0,90,1,4,6,20,1,50,-7,0,0,52,77,5,6,0,85
3670,61,194,8,58,14,0,0,86,0,4,6,23,3,36,11,0,0,23,69,3,3,1,75
3671,-9,173,2,59,74,3,3,99,8,0,2,77,9,25,0,10,9,22,97,7,4,4,62
3672,78,219,2,92,17,0,0,100,-7,7,8,20,2,50,0,4,4,79,54,1,3,1,67
3673,80,31,8,20,3,0,0,100,-7,7,8,3,1,67,0,2,1,0,24,0,2,0,67
3674,56,91,16,54,4,6,2,27,12,6,3,11,0,55,0,8,8,104,86,2,1,1,100
3675,42,179,1,72,50,9,6,69,0,0,2,62,5,53,-7,2,2,92,94,4,5,4,100
3676,70,102,7,37,12,0,0,100,-7,7,8,12,1,33,16,0,0,74,87,6,3,1,100
3677,72,159,1,61,26,0,0,96,5,4,6,27,2,33,1,1,1,7,75,5,3,0,67
3678,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3679,70,285,1,96,13,1,0,67,8,4,5,15,1,27,0,1,1,25,-8,3,1,0,50
3680,82,205,2,86,30,0,0,97,39,6,6,31,4,19,0,2,2,2,75,7,1,0,44
3681,73,163,13,85,27,0,0,97,52,6,6,29,0,41,-8,0,0,34,39,4,2,2,60
3682,76,317,2,63,20,0,0,91,40,5,6,22,4,9,3,3,3,29,-8,6,1,0,70
3683,62,34,10,23,6,1,1,83,12,6,6,6,1,33,0,0,0,45,72,4,2,1,100
3684,88,191,12,114,22,0,0,100,-7,7,8,22,0,0,0,0,0,10,-8,2,-8,0,14
3685,80,116,2,62,24,0,0,100,-7,7,8,26,1,23,0,1,1,23,81,3,2,1,83
3686,71,225,8,131,16,0,0,75,22,6,6,16,1,19,1,1,1,24,-8,8,1,0,90
3687,72,324,11,94,23,0,0,100,-7,7,8,23,1,35,8,1,1,43,64,3,4,1,64
3688,69,142,2,42,15,2,2,83,35,6,2,18,3,39,0,0,0,19,43,4,3,0,64
3689,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3690,65,321,3,74,27,2,1,68,21,6,4,31,5,45,0,4,4,11,91,1,4,0,56
3691,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3692,79,79,1,83,26,0,0,100,-7,7,8,1,1,37,0,2,2,36,34,2,2,0,50
3693,79,212,4,96,18,0,0,100,-7,7,8,18,1,28,5,0,0,62,34,2,2,1,56
3694,68,156,4,75,31,0,0,94,12,6,6,35,1,37,-7,0,0,41,85,5,2,0,70
3695,62,27,19,22,3,2,2,100,-7,6,8,3,0,100,2,4,4,-8,-8,-8,1,-8,100
3696,78,156,4,41,13,0,0,100,-7,7,8,13,6,38,3,3,3,19,93,2,3,0,71
3697,84,-8,2,159,20,1,1,95,34,6,4,0,1,0,-7,0,0,0,-8,1,-8,0,13
3698,65,265,11,64,16,0,0,88,37,6,6,17,1,24,0,1,1,76,-8,8,1,2,100
3699,60,169,3,83,18,3,2,81,5,4,2,21,1,29,0,0,0,83,53,3,4,1,89
3700,74,121,5,66,21,0,0,95,32,6,6,21,1,48,9,0,0,58,90,2,4,1,86
3701,83,147,2,51,22,0,0,100,-7,7,8,23,3,26,0,0,0,5,86,3,3,0,60
3702,72,98,2,81,18,0,0,84,16,6,6,14,1,16,2,3,3,36,-8,3,1,1,67
3703,60,82,14,38,19,0,0,95,12,6,6,20,0,35,16,0,0,68,-8,6,2,3,62
3704,75,80,4,15,12,0,0,100,-7,7,8,4,6,17,-8,1,1,20,90,3,2,0,55
3705,80,388,15,88,41,0,0,100,-7,7,8,42,0,14,0,2,1,16,72,12,2,0,74
3706,67,-8,4,15,12,0,0,100,-7,7,8,13,6,23,-7,4,4,28,95,7,2,1,90
3707,61,56,6,31,21,0,0,100,-7,7,8,21,2,29,-7,0,0,71,83,5,5,3,77
3708,84,394,2,106,23,0,0,92,33,5,6,25,1,40,0,0,0,11,66,5,4,0,75
3709,86,170,12,67,14,0,0,100,-7,7,8,15,0,27,0,0,0,25,34,1,3,0,40
3710,63,150,3,50,29,3,3,91,75,6,3,32,4,75,-7,6,6,33,90,1,7,1,73
3711,63,222,6,52,24,0,0,92,70,6,6,26,5,58,0,4,4,86,71,8,5,4,100
3712,60,8,7,8,3,1,1,100,-7,7,8,4,3,0,0,1,1,29,-8,2,-8,1,67
3713,59,172,5,54,16,0,0,82,0,4,6,17,3,47,0,0,0,64,13,3,3,2,55
3714,59,204,9,70,5,2,1,43,10,0,2,7,1,29,0,0,0,85,48,3,2,1,100
3715,68,129,4,55,27,0,0,100,-7,7,8,27,2,44,0,1,1,75,96,7,3,3,100
3716,54,114,12,49,9,3,3,64,4,0,2,12,0,27,0,0,0,62,14,6,2,1,100
3717,62,274,11,105,37,0,0,87,13,6,6,39,1,15,-7,1,1,52,16,14,3,2,83
3718,81,333,27,132,12,0,0,100,-7,7,8,12,0,25,0,1,1,51,89,3,1,0,80
3719,73,236,5,74,24,0,0,92,9,4,6,29,2,46,15,0,0,44,88,4,3,1,54
3720,90,240,20,123,19,0,0,100,-7,7,8,21,0,19,-8,0,0,3,-8,2,1,0,50
3721,66,340,11,117,36,0,0,100,-7,7,8,36,1,11,0,0,0,81,-8,20,1,11,75
3722,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3723,64,276,2,74,24,1,1,96,3,1,3,26,4,23,0,2,2,59,73,6,2,1,69
3724,56,193,46,88,22,0,0,78,3,4,6,23,0,22,0,1,1,64,37,8,2,4,83
3725,68,110,5,48,14,0,0,71,23,6,6,14,1,43,0,1,1,30,78,3,2,1,83
3726,89,112,23,73,15,0,0,100,-7,7,8,15,0,40,-7,0,0,1,48,2,2,0,50
3727,79,397,2,56,32,0,0,100,-7,7,8,62,5,24,0,2,2,19,72,6,3,1,64
3728,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3729,76,400,3,97,17,1,1,94,35,6,6,17,2,18,2,1,1,2,96,4,2,0,75
3730,80,114,3,49,21,0,0,100,-7,7,8,21,3,33,0,3,3,3,50,3,4,0,44
3731,77,199,2,60,24,0,0,100,-7,7,8,29,3,21,0,0,0,66,41,5,3,2,67
3732,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3733,73,317,1,92,34,0,0,100,-7,7,8,36,3,17,0,7,7,24,80,5,2,1,50
3734,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3735,63,165,2,73,23,0,0,88,5,4,6,25,5,56,3,1,1,36,28,6,5,1,85
3736,59,207,12,56,15,0,0,81,4,4,6,16,0,69,0,1,1,32,79,2,2,1,80
3737,56,237,6,108,16,0,0,69,1,4,6,17,1,13,-7,1,1,93,-8,4,1,3,83
3738,77,88,5,40,12,0,0,92,15,6,6,12,4,42,-7,0,0,0,76,2,3,0,56
3739,79,117,15,59,31,0,0,97,53,6,6,31,0,29,0,1,1,0,60,0,4,0,67
3740,62,231,1,139,30,5,1,75,16,6,4,36,1,33,-8,0,0,57,37,10,4,5,74
3741,60,75,56,69,2,1,0,33,15,6,5,3,0,67,0,0,0,80,-8,1,1,1,100
3742,59,128,11,55,11,1,1,75,4,0,2,12,1,25,0,0,0,20,91,3,2,0,71
3743,48,214,14,110,6,10,10,38,1,0,2,16,0,44,-7,1,1,77,-8,2,1,2,100
3744,69,144,4,75,38,1,1,100,-7,7,8,13,2,21,-7,2,2,11,98,6,2,0,50
3745,74,149,2,51,30,1,0,97,20,6,5,33,8,15,0,3,3,3,-8,2,2,0,19
3746,84,138,2,67,21,0,0,100,-7,7,8,22,3,55,0,2,2,15,78,3,3,0,86
3747,58,8,2,4,1,0,0,100,-7,7,8,3,3,0,0,46,46,70,-8,3,-8,2,100
3748,65,252,3,96,34,2,0,89,8,3,5,36,1,28,1,6,6,48,-8,4,-8,2,40
3749,70,293,5,88,21,1,1,100,-7,6,8,21,5,43,0,0,0,56,71,5,3,2,89
3750,91,-8,10,99,11,0,0,100,-7,7,8,0,1,73,0,3,3,0,-8,1,1,0,50
3751,89,171,50,84,7,0,0,100,-7,7,8,7,0,57,1,1,1,8,-8,1,1,0,100
3752,70,308,4,77,41,1,1,95,2,0,2,42,3,29,0,2,2,6,78,4,7,1,48
3753,77,349,3,77,36,0,0,97,21,6,6,7,1,22,0,1,1,4,56,4,2,0,46
3754,78,165,7,52,8,0,0,100,-7,7,8,8,1,38,-7,1,1,53,91,2,2,0,80
3755,62,60,5,20,9,2,1,90,46,6,5,10,3,40,4,2,2,53,73,5,4,2,90
3756,82,178,7,70,24,1,0,89,40,6,5,27,2,41,1,2,2,12,84,2,1,0,60
3757,68,75,2,30,27,0,0,100,-7,7,8,37,6,17,5,0,0,30,65,13,4,0,67
3758,68,224,23,131,9,0,0,89,37,6,6,11,0,11,12,0,0,87,-8,5,1,3,75
3759,71,132,9,63,29,0,0,90,2,4,6,31,1,58,0,2,2,23,82,1,4,0,71
3760,55,270,5,89,20,0,0,76,0,4,6,21,2,14,0,2,2,51,-8,11,1,2,86
3761,64,173,2,77,7,0,0,100,-7,7,8,8,2,0,0,5,4,100,-8,3,-8,2,100
3762,83,157,25,206,5,0,0,100,-7,7,8,22,0,0,7,0,0,15,-8,2,-8,0,50
3763,90,400,143,249,6,0,0,100,-7,7,8,6,0,0,24,0,0,0,-8,0,-8,0,0
3764,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3765,60,212,2,84,43,0,0,93,11,4,6,44,3,23,2,4,4,20,75,10,3,3,52
3766,68,166,3,37,16,0,0,100,-7,7,8,16,5,25,0,5,5,66,87,6,2,2,67
3767,86,378,10,120,29,0,0,100,-7,7,8,30,2,33,0,0,0,2,84,5,3,0,57
3768,74,377,6,110,33,1,0,94,36,6,5,34,3,18,0,0,0,13,67,4,2,2,38
3769,71,228,5,85,35,0,0,100,-7,7,8,40,3,40,-7,4,4,62,23,4,2,1,54
3770,58,175,6,57,45,1,0,96,8,3,5,47,1,53,0,3,3,69,85,6,12,3,78
3771,62,262,2,93,36,0,0,100,-7,7,8,37,1,35,19,0,0,92,56,13,5,8,100
3772,74,297,27,94,20,2,2,86,22,6,2,22,0,55,0,1,1,8,56,3,3,0,55
3773,75,99,5,56,38,0,0,100,-7,7,8,40,3,55,0,1,1,41,76,6,3,0,75
3774,91,449,4,149,11,0,0,100,-7,7,8,11,2,9,0,0,0,0,-8,1,1,0,25
3775,92,213,74,131,7,0,0,100,-7,7,8,10,0,20,-8,0,0,1,-8,1,1,0,67
3776,57,311,7,121,30,0,0,87,11,6,6,31,2,26,10,0,0,70,78,12,3,0,94
3777,61,189,5,101,18,0,0,83,6,4,6,18,1,39,0,4,4,60,-8,4,1,1,71
3778,63,437,6,154,10,3,1,77,8,2,4,27,1,38,5,0,0,36,31,5,3,0,80
3779,64,177,8,88,23,0,0,83,10,4,6,24,3,42,0,1,1,28,44,4,3,2,70
3780,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3781,82,175,5,74,29,0,0,100,-7,7,8,30,2,21,6,0,0,52,-8,1,1,0,67
3782,63,151,2,59,20,4,2,78,9,4,2,46,3,15,-7,1,1,19,57,4,1,1,38
3783,83,197,3,62,18,0,0,100,-7,6,7,32,3,39,3,2,2,22,50,5,3,0,90
3784,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
3785,64,363,8,101,33,1,0,74,8,4,5,35,1,31,0,1,1,31,92,3,2,1,42
3786,66,253,5,125,8,3,0,64,12,6,5,11,2,27,0,0,0,80,-8,2,1,1,60
3787,63,262,12,63,19,0,0,89,4,4,6,19,0,11,-7,1,1,19,-8,3,1,2,40
3788,70,110,3,58,32,2,1,86,27,6,3,36,3,40,15,0,0,44,80,6,7,2,93
3789,60,279,2,37,29,0,0,97,6,4,6,48,7,23,-7,1,1,31,90,6,3,2,45
3790,67,199,3,84,24,1,1,100,-7,6,8,24,2,33,0,1,1,81,85,3,3,3,86
3791,78,292,15,113,26,0,0,100,-7,7,8,26,0,35,1,1,1,24,83,3,4,1,62
3792,68,142,1,72,55,0,0,100,-7,7,8,67,8,45,1,2,2,58,81,9,4,5,59
3793,71,76,5,34,9,0,0,89,37,6,6,9,4,11,0,0,0,53,-8,4,-8,1,67
3794,60,189,3,80,42,0,0,95,30,6,6,42,5,33,3,1,1,60,76,15,11,5,84
3795,70,294,4,98,29,0,0,91,8,4,6,32,1,53,0,2,2,30,-8,4,2,1,86
3796,61,214,5,92,38,0,0,95,4,4,6,79,2,21,1,6,6,26,76,5,2,3,33
3797,66,176,7,61,24,0,0,92,0,4,6,24,1,33,0,0,0,18,92,4,2,1,58
3798,66,169,2,123,32,2,1,81,13,5,2,4,2,42,-7,2,2,41,-8,7,3,2,85
3799,63,158,31,88,14,0,0,80,3,4,6,15,0,53,0,0,0,48,-8,3,1,1,80
3800,75,180,4,74,35,0,0,100,-7,7,8,36,5,44,0,4,4,41,97,1,3,0,80
3801,57,154,6,68,24,2,1,71,8,4,4,28,3,14,0,1,1,38,30,6,1,0,42
3802,66,32,20,60,20,0,0,86,3,4,6,3,0,19,8,0,0,22,85,3,2,0,56
3803,82,93,2,49,22,0,0,100,-7,7,8,23,1,30,1,2,2,0,99,0,3,-8,38
3804,68,203,5,62,28,2,2,96,4,4,6,29,1,21,1,3,3,1,-8,2,1,1,25
3805,64,131,20,73,6,1,0,56,1,4,5,9,0,22,0,1,1,67,79,2,2,0,100
3806,76,148,2,70,23,4,3,86,56,6,2,9,3,17,1,3,3,2,-8,4,-8,0,33
3807,80,179,3,76,40,0,0,100,-7,7,8,41,4,24,0,0,0,22,24,7,2,2,60
3808,88,206,2,79,25,0,0,100,-7,7,8,27,3,56,0,3,3,0,74,0,3,-8,43
3809,86,168,15,85,33,0,0,97,51,6,6,34,0,38,-7,0,0,3,-8,3,2,0,56
3810,83,122,0,61,24,0,0,100,-7,7,8,27,2,26,0,2,2,2,76,2,2,0,50
3811,82,268,2,63,40,0,0,100,-7,7,8,36,4,7,6,0,0,6,-8,4,-8,0,25
3812,65,148,1,64,42,1,0,82,11,4,5,45,4,60,1,4,4,13,65,3,8,2,75
3813,64,203,8,70,19,1,0,85,12,6,5,20,1,20,-7,1,1,87,72,7,3,2,100
3814,58,39,4,22,12,0,0,83,6,4,6,12,3,8,0,3,3,45,100,6,1,1,88
3815,61,159,10,30,12,1,1,100,-7,6,8,37,2,33,10,0,0,55,66,4,2,0,100
3816,67,150,3,80,22,1,1,88,21,5,4,25,2,24,0,0,0,67,99,4,2,2,78
3817,65,202,10,84,28,11,11,87,41,6,6,30,2,33,0,0,0,28,26,3,2,0,38
3818,71,75,2,29,14,0,0,100,-7,7,8,16,3,25,0,1,1,48,91,3,2,1,100
3819,68,46,12,31,11,0,0,91,13,6,6,11,0,36,0,0,0,33,56,4,2,0,86
3820,73,185,3,65,27,0,0,100,-7,7,8,27,4,48,0,5,5,46,26,5,4,1,69
3821,63,153,6,68,37,1,1,91,25,6,6,45,1,89,0,0,0,82,74,3,5,0,100
3822,72,84,7,45,21,0,0,95,25,6,6,22,3,50,0,0,0,6,72,6,3,0,69
3823,65,154,41,92,10,1,0,73,12,6,5,12,0,33,-7,0,0,46,35,4,1,2,83
3824,74,42,10,27,8,0,0,100,-7,7,8,8,2,25,23,1,0,41,76,2,2,1,57
3825,75,41,41,41,1,0,0,100,-7,7,8,1,0,100,5,1,1,-8,-8,-8,1,-8,100
3826,60,252,17,78,17,1,1,100,-7,7,8,20,0,50,-7,1,1,85,67,3,3,3,86
3827,57,57,4,36,15,0,0,80,10,4,6,10,5,40,-7,1,1,71,63,7,3,1,91
3828,69,33,4,16,5,0,0,100,-7,7,8,5,1,20,0,3,2,53,92,3,1,0,100
3829,72,285,1,76,52,0,0,96,19,6,6,53,7,13,0,3,3,13,58,4,3,1,25
3830,88,300,12,110,19,0,0,100,-7,7,8,19,0,42,11,0,0,7,-8,2,1,0,50
